CustomerID,Usia,Jenis Kelamin,Masa Tenure,Frekuensi Penggunaan,Panggilan Dukungan,Keterlambatan Pembayaran,Tipe Langganan,Lama Kontrak,Total Pengeluaran,Interaksi Terakhir,Churn
15668,20,Female,15.0,18.0,6.0,4.0,Premium,Annual,607.0,25.0,1.0
15669,37,Female,56.0,8.0,6.0,19.0,Standard,Quarterly,391.0,23.0,1.0
15670,53,Male,9.0,20.0,10.0,27.0,Basic,Quarterly,352.0,4.0,1.0
15671,35,Female,11.0,16.0,8.0,21.0,Premium,Monthly,871.0,2.0,1.0
15672,52,Male,28.0,16.0,2.0,29.0,Premium,Monthly,636.0,6.0,1.0
15673,29,Female,58.0,25.0,0.0,6.0,Basic,Annual,565.0,16.0,1.0
15674,23,Female,5.0,26.0,4.0,17.0,Premium,Quarterly,345.0,15.0,1.0
15675,24,Male,24.0,22.0,3.0,5.0,Basic,Annual,268.0,22.0,1.0
15676,60,Female,50.0,27.0,5.0,14.0,Premium,Quarterly,745.0,17.0,1.0
15677,51,Male,13.0,3.0,6.0,9.0,Basic,Monthly,887.0,13.0,1.0
15678,36,Male,32.0,18.0,6.0,0.0,Basic,Monthly,798.0,6.0,1.0
15679,32,Female,2.0,19.0,6.0,27.0,Standard,Quarterly,666.0,30.0,1.0
15680,38,Male,20.0,18.0,5.0,27.0,Premium,Quarterly,820.0,27.0,1.0
15681,40,Female,14.0,30.0,10.0,22.0,Standard,Quarterly,973.0,13.0,1.0
15682,53,Male,18.0,23.0,8.0,9.0,Premium,Annual,573.0,3.0,1.0
15683,56,Male,20.0,6.0,4.0,17.0,Premium,Monthly,177.0,11.0,1.0
15684,46,Female,34.0,27.0,6.0,5.0,Premium,Monthly,311.0,15.0,1.0
15685,31,Female,12.0,7.0,3.0,9.0,Basic,Quarterly,890.0,20.0,1.0
15686,35,Male,37.0,23.0,7.0,21.0,Premium,Monthly,663.0,19.0,1.0
15687,38,Female,7.0,23.0,10.0,0.0,Basic,Annual,921.0,1.0,1.0
15688,42,Male,43.0,1.0,5.0,29.0,Premium,Annual,452.0,21.0,1.0
15689,42,Male,27.0,20.0,0.0,11.0,Premium,Monthly,667.0,5.0,1.0
15690,31,Male,22.0,29.0,4.0,9.0,Premium,Annual,331.0,18.0,1.0
15691,35,Male,28.0,30.0,0.0,8.0,Standard,Annual,716.0,14.0,0.0
15692,40,Male,54.0,25.0,4.0,10.0,Basic,Monthly,944.0,9.0,1.0
15693,39,Female,16.0,11.0,2.0,21.0,Premium,Monthly,470.0,18.0,1.0
15694,36,Male,24.0,5.0,9.0,12.0,Premium,Annual,143.0,22.0,1.0
15695,51,Female,10.0,28.0,2.0,23.0,Premium,Monthly,633.0,8.0,1.0
15696,48,Male,7.0,24.0,10.0,3.0,Basic,Annual,604.0,26.0,1.0
15697,25,Female,39.0,21.0,8.0,0.0,Premium,Monthly,226.0,2.0,1.0
15698,21,Male,46.0,13.0,0.0,23.0,Basic,Monthly,823.0,18.0,1.0
15699,46,Female,30.0,13.0,0.0,14.0,Standard,Monthly,309.0,16.0,1.0
15700,57,Female,17.0,9.0,8.0,8.0,Standard,Quarterly,825.0,15.0,1.0
15701,57,Female,49.0,5.0,0.0,17.0,Standard,Annual,544.0,2.0,1.0
15702,50,Female,2.0,21.0,8.0,8.0,Standard,Quarterly,654.0,7.0,1.0
15703,32,Female,13.0,29.0,8.0,9.0,Basic,Quarterly,488.0,17.0,1.0
15704,63,Female,28.0,13.0,5.0,21.0,Premium,Quarterly,582.0,16.0,1.0
15705,19,Male,31.0,18.0,4.0,4.0,Standard,Monthly,271.0,28.0,1.0
15706,21,Male,55.0,7.0,8.0,11.0,Premium,Quarterly,282.0,25.0,1.0
15707,38,Female,57.0,12.0,5.0,0.0,Standard,Quarterly,423.0,5.0,1.0
15708,54,Female,54.0,1.0,0.0,8.0,Premium,Quarterly,755.0,10.0,1.0
15709,20,Male,54.0,7.0,2.0,1.0,Basic,Monthly,422.0,25.0,1.0
15710,22,Male,59.0,14.0,5.0,14.0,Premium,Monthly,979.0,19.0,1.0
15711,47,Female,38.0,17.0,8.0,25.0,Standard,Quarterly,641.0,21.0,1.0
15712,41,Female,2.0,11.0,8.0,0.0,Premium,Monthly,989.0,28.0,1.0
15713,43,Female,10.0,11.0,6.0,17.0,Basic,Monthly,202.0,26.0,1.0
15714,45,Female,4.0,15.0,1.0,24.0,Basic,Quarterly,721.0,8.0,1.0
15715,47,Female,7.0,5.0,1.0,7.0,Standard,Monthly,799.0,15.0,1.0
15716,51,Female,36.0,2.0,8.0,3.0,Premium,Annual,308.0,21.0,1.0
15717,18,Female,10.0,30.0,3.0,9.0,Standard,Monthly,103.0,21.0,1.0
15718,31,Male,15.0,21.0,10.0,20.0,Standard,Quarterly,242.0,20.0,1.0
15719,18,Female,43.0,25.0,0.0,26.0,Standard,Monthly,987.0,8.0,1.0
15720,38,Male,55.0,13.0,8.0,17.0,Premium,Quarterly,719.0,26.0,1.0
15721,49,Female,29.0,20.0,8.0,5.0,Premium,Annual,127.0,20.0,1.0
15722,64,Female,30.0,5.0,0.0,5.0,Premium,Annual,708.0,6.0,1.0
15723,59,Female,12.0,18.0,10.0,2.0,Premium,Annual,479.0,22.0,1.0
15724,35,Male,37.0,28.0,8.0,24.0,Basic,Annual,565.0,19.0,1.0
15725,65,Male,12.0,17.0,2.0,14.0,Standard,Quarterly,617.0,12.0,1.0
15726,62,Female,10.0,14.0,8.0,13.0,Basic,Quarterly,684.0,15.0,1.0
15727,59,Male,50.0,4.0,9.0,22.0,Premium,Annual,522.0,13.0,1.0
15728,51,Female,21.0,25.0,5.0,22.0,Basic,Quarterly,565.0,30.0,1.0
15729,31,Male,8.0,24.0,6.0,7.0,Basic,Monthly,113.0,15.0,1.0
15730,56,Male,14.0,22.0,10.0,2.0,Basic,Annual,477.0,5.0,1.0
15731,59,Female,44.0,16.0,3.0,27.0,Standard,Quarterly,260.0,22.0,1.0
15732,50,Male,4.0,29.0,8.0,25.0,Standard,Annual,333.0,4.0,1.0
15733,42,Female,9.0,14.0,2.0,3.0,Premium,Annual,978.0,9.0,0.0
15734,49,Female,30.0,26.0,2.0,25.0,Basic,Monthly,564.0,20.0,1.0
15735,26,Female,25.0,4.0,7.0,1.0,Basic,Monthly,835.0,29.0,1.0
15736,28,Male,4.0,2.0,5.0,24.0,Standard,Monthly,215.0,15.0,1.0
15737,27,Female,42.0,16.0,6.0,0.0,Basic,Monthly,502.0,15.0,1.0
15738,31,Female,35.0,4.0,0.0,14.0,Premium,Monthly,575.0,8.0,1.0
15739,54,Male,43.0,25.0,9.0,4.0,Standard,Annual,454.0,23.0,1.0
15740,60,Female,56.0,3.0,1.0,19.0,Basic,Annual,990.0,14.0,1.0
15741,50,Female,16.0,10.0,8.0,3.0,Basic,Monthly,509.0,22.0,1.0
15742,29,Female,1.0,14.0,6.0,20.0,Premium,Quarterly,468.0,12.0,1.0
15743,51,Female,27.0,24.0,8.0,30.0,Premium,Monthly,825.0,15.0,1.0
15744,23,Female,21.0,26.0,6.0,20.0,Premium,Monthly,892.0,11.0,1.0
15745,24,Female,38.0,19.0,5.0,13.0,Basic,Monthly,611.0,12.0,1.0
15746,25,Female,33.0,26.0,1.0,29.0,Standard,Annual,713.0,21.0,1.0
15747,19,Female,44.0,19.0,2.0,6.0,Basic,Annual,504.0,18.0,1.0
15748,47,Female,28.0,11.0,4.0,6.0,Premium,Quarterly,750.0,1.0,0.0
15749,49,Male,17.0,3.0,7.0,13.0,Standard,Annual,277.0,13.0,1.0
15750,21,Female,52.0,30.0,9.0,14.0,Basic,Annual,610.0,27.0,1.0
15751,32,Male,24.0,2.0,2.0,11.0,Standard,Annual,269.0,3.0,1.0
15752,43,Female,58.0,1.0,2.0,20.0,Standard,Quarterly,664.0,22.0,1.0
15753,30,Male,31.0,22.0,6.0,24.0,Premium,Quarterly,371.0,7.0,1.0
15754,42,Female,23.0,3.0,8.0,28.0,Basic,Monthly,690.0,20.0,1.0
15755,62,Male,22.0,20.0,4.0,9.0,Basic,Monthly,275.0,26.0,1.0
15756,42,Male,36.0,16.0,10.0,8.0,Standard,Quarterly,182.0,19.0,1.0
15757,28,Female,24.0,2.0,2.0,8.0,Premium,Annual,537.0,19.0,1.0
15758,46,Male,20.0,11.0,6.0,27.0,Basic,Annual,728.0,15.0,1.0
15759,54,Female,40.0,23.0,5.0,13.0,Standard,Quarterly,998.0,8.0,1.0
15760,42,Female,8.0,3.0,1.0,15.0,Standard,Annual,457.0,30.0,1.0
15761,40,Female,21.0,18.0,4.0,14.0,Premium,Monthly,629.0,4.0,1.0
15762,61,Female,18.0,30.0,0.0,21.0,Premium,Quarterly,818.0,7.0,1.0
15763,31,Female,45.0,23.0,5.0,2.0,Premium,Quarterly,581.0,20.0,1.0
15764,48,Male,37.0,5.0,0.0,7.0,Basic,Quarterly,222.0,25.0,1.0
15765,25,Female,37.0,16.0,3.0,19.0,Basic,Quarterly,180.0,9.0,1.0
15766,38,Male,60.0,22.0,8.0,10.0,Premium,Monthly,650.0,19.0,1.0
15767,53,Male,23.0,7.0,9.0,14.0,Standard,Annual,564.0,15.0,1.0
15768,51,Female,45.0,26.0,10.0,3.0,Standard,Monthly,376.0,29.0,1.0
15769,29,Male,32.0,30.0,4.0,27.0,Standard,Monthly,107.0,24.0,1.0
15770,22,Female,52.0,13.0,1.0,22.0,Standard,Quarterly,870.0,22.0,1.0
15771,57,Male,21.0,11.0,0.0,18.0,Standard,Annual,822.0,28.0,1.0
15772,27,Male,37.0,16.0,2.0,19.0,Premium,Monthly,859.0,2.0,1.0
15773,61,Male,10.0,24.0,9.0,24.0,Standard,Annual,163.0,1.0,1.0
15774,21,Male,49.0,4.0,7.0,5.0,Standard,Quarterly,825.0,26.0,1.0
15775,18,Female,20.0,11.0,8.0,18.0,Standard,Quarterly,306.0,9.0,1.0
15776,65,Male,39.0,3.0,9.0,13.0,Basic,Monthly,510.0,12.0,1.0
15777,34,Female,46.0,6.0,9.0,7.0,Standard,Monthly,150.0,27.0,1.0
15778,25,Male,15.0,30.0,9.0,5.0,Premium,Quarterly,668.0,30.0,1.0
15779,48,Female,5.0,26.0,4.0,10.0,Standard,Annual,832.0,23.0,1.0
15780,46,Male,9.0,14.0,6.0,12.0,Standard,Quarterly,502.0,4.0,1.0
15781,32,Male,58.0,13.0,6.0,25.0,Premium,Annual,209.0,15.0,1.0
15782,34,Male,44.0,3.0,8.0,26.0,Standard,Annual,133.0,7.0,1.0
15783,28,Female,39.0,5.0,5.0,0.0,Basic,Monthly,466.0,28.0,1.0
15784,22,Female,6.0,25.0,7.0,1.0,Basic,Annual,524.0,4.0,1.0
15785,45,Female,57.0,9.0,3.0,0.0,Premium,Quarterly,914.0,28.0,1.0
15786,63,Female,34.0,16.0,7.0,24.0,Standard,Monthly,563.0,19.0,1.0
15787,23,Female,46.0,26.0,6.0,29.0,Standard,Annual,285.0,24.0,1.0
15788,53,Female,16.0,9.0,5.0,26.0,Premium,Monthly,739.0,26.0,1.0
15789,29,Male,24.0,10.0,4.0,4.0,Basic,Quarterly,721.0,9.0,1.0
15790,34,Female,53.0,23.0,1.0,13.0,Standard,Annual,490.0,26.0,1.0
15791,20,Female,34.0,16.0,10.0,17.0,Basic,Monthly,222.0,4.0,1.0
15792,38,Female,23.0,20.0,8.0,16.0,Standard,Quarterly,736.0,25.0,1.0
15793,44,Female,4.0,2.0,1.0,17.0,Premium,Annual,865.0,20.0,1.0
15794,60,Female,57.0,11.0,5.0,0.0,Premium,Quarterly,742.0,26.0,1.0
15795,38,Female,46.0,9.0,4.0,16.0,Standard,Monthly,894.0,14.0,1.0
15796,59,Female,46.0,3.0,9.0,23.0,Basic,Monthly,131.0,26.0,1.0
15797,41,Male,20.0,1.0,4.0,4.0,Basic,Quarterly,495.0,2.0,1.0
15798,46,Female,57.0,30.0,1.0,4.0,Basic,Monthly,183.0,8.0,1.0
15799,55,Female,36.0,16.0,6.0,17.0,Standard,Quarterly,154.0,29.0,1.0
15800,19,Male,26.0,9.0,4.0,11.0,Premium,Quarterly,190.0,30.0,1.0
15801,28,Female,17.0,8.0,2.0,15.0,Premium,Monthly,981.0,16.0,1.0
15802,49,Female,15.0,9.0,6.0,1.0,Premium,Monthly,182.0,8.0,1.0
15803,30,Female,1.0,22.0,0.0,28.0,Basic,Quarterly,895.0,17.0,1.0
15804,38,Male,45.0,2.0,4.0,3.0,Standard,Quarterly,385.0,12.0,1.0
15805,57,Female,33.0,4.0,3.0,30.0,Basic,Annual,530.0,2.0,1.0
15806,29,Male,49.0,17.0,8.0,22.0,Basic,Quarterly,967.0,3.0,1.0
15807,65,Female,33.0,18.0,7.0,18.0,Standard,Monthly,162.0,16.0,1.0
15808,19,Male,25.0,30.0,3.0,23.0,Basic,Annual,363.0,22.0,1.0
15809,56,Female,33.0,12.0,7.0,6.0,Basic,Monthly,746.0,29.0,1.0
15810,31,Male,51.0,15.0,9.0,14.0,Basic,Quarterly,387.0,6.0,1.0
15811,27,Female,40.0,18.0,3.0,21.0,Standard,Quarterly,941.0,9.0,1.0
15812,56,Female,24.0,21.0,0.0,9.0,Standard,Monthly,621.0,4.0,1.0
15813,42,Female,7.0,18.0,0.0,28.0,Basic,Quarterly,120.0,2.0,1.0
15814,38,Male,37.0,21.0,9.0,21.0,Standard,Quarterly,809.0,19.0,1.0
15815,61,Male,16.0,3.0,3.0,9.0,Basic,Monthly,510.0,26.0,1.0
15816,62,Male,34.0,23.0,7.0,10.0,Premium,Monthly,655.0,23.0,1.0
15817,52,Female,40.0,15.0,1.0,20.0,Standard,Quarterly,457.0,9.0,1.0
15818,62,Female,35.0,1.0,8.0,22.0,Standard,Quarterly,840.0,9.0,1.0
15819,32,Male,25.0,7.0,6.0,29.0,Standard,Monthly,993.0,26.0,1.0
15820,52,Male,38.0,15.0,3.0,1.0,Basic,Quarterly,273.0,28.0,1.0
15821,33,Male,26.0,6.0,6.0,19.0,Standard,Annual,198.0,23.0,1.0
15822,61,Female,47.0,3.0,0.0,25.0,Basic,Annual,606.0,30.0,1.0
15823,30,Male,49.0,24.0,5.0,19.0,Basic,Quarterly,837.0,7.0,1.0
15824,42,Male,53.0,21.0,7.0,7.0,Premium,Quarterly,512.0,11.0,1.0
15825,35,Male,38.0,21.0,10.0,1.0,Standard,Quarterly,168.0,21.0,1.0
15826,47,Female,33.0,23.0,8.0,10.0,Standard,Monthly,300.0,4.0,1.0
15827,55,Female,10.0,12.0,8.0,22.0,Premium,Monthly,688.0,2.0,1.0
15828,19,Male,33.0,30.0,3.0,19.0,Standard,Monthly,253.0,17.0,1.0
15829,63,Female,57.0,12.0,1.0,16.0,Standard,Annual,970.0,3.0,1.0
15830,45,Male,12.0,25.0,3.0,18.0,Premium,Monthly,518.0,22.0,1.0
15831,58,Male,2.0,17.0,1.0,26.0,Standard,Quarterly,835.0,28.0,1.0
15832,21,Female,13.0,16.0,1.0,18.0,Basic,Annual,241.0,4.0,1.0
15833,31,Female,25.0,30.0,3.0,2.0,Premium,Quarterly,833.0,13.0,0.0
15834,33,Male,55.0,19.0,6.0,6.0,Standard,Quarterly,976.0,23.0,1.0
15835,60,Female,23.0,24.0,10.0,20.0,Standard,Quarterly,341.0,25.0,1.0
15836,37,Female,56.0,27.0,5.0,7.0,Standard,Annual,289.0,30.0,1.0
15837,49,Female,4.0,27.0,0.0,6.0,Basic,Quarterly,259.0,1.0,1.0
15838,37,Female,31.0,4.0,10.0,30.0,Premium,Annual,264.0,8.0,1.0
15839,37,Male,52.0,26.0,6.0,6.0,Premium,Quarterly,523.0,14.0,1.0
15840,65,Female,1.0,21.0,0.0,0.0,Standard,Annual,798.0,2.0,1.0
15841,49,Male,59.0,24.0,6.0,30.0,Premium,Annual,426.0,24.0,1.0
15842,65,Female,48.0,20.0,9.0,23.0,Basic,Monthly,432.0,28.0,1.0
15843,50,Male,1.0,5.0,0.0,9.0,Basic,Quarterly,541.0,5.0,1.0
15844,46,Male,57.0,7.0,2.0,23.0,Standard,Annual,922.0,3.0,1.0
15845,31,Female,36.0,21.0,1.0,21.0,Premium,Annual,977.0,24.0,1.0
15846,45,Female,21.0,7.0,2.0,16.0,Standard,Annual,437.0,24.0,1.0
15847,41,Male,8.0,20.0,6.0,13.0,Premium,Quarterly,938.0,21.0,1.0
15848,51,Male,37.0,4.0,5.0,20.0,Standard,Quarterly,583.0,8.0,1.0
15849,39,Female,48.0,6.0,10.0,12.0,Standard,Monthly,408.0,21.0,1.0
15850,41,Female,43.0,1.0,8.0,30.0,Standard,Monthly,601.0,2.0,1.0
15851,50,Male,57.0,11.0,10.0,17.0,Standard,Monthly,617.0,9.0,1.0
15852,55,Male,25.0,3.0,3.0,8.0,Basic,Quarterly,988.0,24.0,1.0
15853,42,Female,18.0,27.0,1.0,27.0,Basic,Quarterly,195.0,30.0,1.0
15854,51,Male,33.0,18.0,9.0,22.0,Premium,Monthly,191.0,24.0,1.0
15855,26,Female,3.0,24.0,3.0,2.0,Premium,Quarterly,412.0,20.0,1.0
15856,51,Male,9.0,12.0,5.0,3.0,Basic,Monthly,158.0,25.0,1.0
15857,41,Male,52.0,1.0,8.0,15.0,Standard,Quarterly,554.0,22.0,1.0
15858,40,Male,27.0,1.0,6.0,14.0,Premium,Quarterly,609.0,6.0,1.0
15859,51,Female,55.0,23.0,2.0,2.0,Standard,Quarterly,331.0,25.0,1.0
15860,41,Female,43.0,10.0,5.0,16.0,Premium,Annual,438.0,9.0,1.0
15861,65,Female,53.0,5.0,5.0,4.0,Premium,Annual,890.0,9.0,1.0
15862,43,Female,28.0,6.0,5.0,28.0,Standard,Quarterly,274.0,9.0,1.0
15863,26,Male,9.0,24.0,3.0,0.0,Basic,Quarterly,510.0,8.0,1.0
15864,30,Female,8.0,14.0,9.0,27.0,Basic,Monthly,695.0,3.0,1.0
15865,32,Male,8.0,18.0,10.0,8.0,Standard,Monthly,810.0,22.0,1.0
15866,41,Female,24.0,28.0,3.0,22.0,Basic,Monthly,589.0,24.0,1.0
15867,63,Female,42.0,20.0,1.0,14.0,Standard,Annual,286.0,1.0,1.0
15868,61,Male,58.0,13.0,9.0,14.0,Standard,Quarterly,972.0,25.0,1.0
15869,33,Female,18.0,2.0,8.0,23.0,Standard,Quarterly,395.0,10.0,1.0
15870,26,Male,34.0,15.0,8.0,20.0,Premium,Quarterly,433.0,9.0,1.0
15871,32,Male,40.0,27.0,6.0,13.0,Premium,Annual,159.0,18.0,1.0
15872,28,Female,50.0,12.0,7.0,12.0,Standard,Annual,108.0,23.0,1.0
15873,47,Female,34.0,22.0,1.0,2.0,Standard,Monthly,160.0,11.0,1.0
15874,39,Male,47.0,21.0,2.0,19.0,Basic,Annual,957.0,6.0,0.0
15875,35,Female,54.0,16.0,1.0,0.0,Basic,Quarterly,804.0,22.0,1.0
15876,25,Male,31.0,30.0,2.0,16.0,Basic,Monthly,920.0,21.0,1.0
15877,50,Female,28.0,6.0,5.0,15.0,Standard,Monthly,398.0,18.0,1.0
15878,59,Male,25.0,17.0,3.0,2.0,Basic,Annual,184.0,6.0,1.0
15879,19,Male,8.0,2.0,4.0,22.0,Standard,Annual,609.0,14.0,1.0
15880,59,Male,10.0,20.0,2.0,23.0,Premium,Quarterly,547.0,13.0,1.0
15881,49,Female,14.0,23.0,1.0,19.0,Basic,Quarterly,273.0,1.0,1.0
15882,55,Female,49.0,7.0,6.0,19.0,Premium,Quarterly,348.0,25.0,1.0
15883,29,Male,48.0,28.0,6.0,14.0,Premium,Annual,960.0,18.0,1.0
15884,19,Male,49.0,8.0,4.0,28.0,Premium,Annual,324.0,16.0,1.0
15885,54,Female,5.0,18.0,2.0,29.0,Standard,Monthly,167.0,1.0,1.0
15886,20,Female,20.0,4.0,0.0,26.0,Premium,Monthly,325.0,10.0,1.0
15887,58,Female,48.0,12.0,6.0,20.0,Basic,Monthly,646.0,19.0,1.0
15888,55,Female,32.0,21.0,9.0,2.0,Basic,Annual,312.0,7.0,1.0
15889,54,Male,33.0,17.0,9.0,26.0,Premium,Quarterly,631.0,29.0,1.0
15890,39,Male,41.0,3.0,8.0,14.0,Premium,Monthly,496.0,17.0,1.0
15891,31,Female,36.0,6.0,1.0,10.0,Premium,Quarterly,814.0,17.0,1.0
15892,23,Male,45.0,11.0,6.0,11.0,Standard,Monthly,226.0,11.0,1.0
15893,28,Female,9.0,16.0,2.0,23.0,Basic,Monthly,158.0,1.0,1.0
15894,46,Male,28.0,5.0,7.0,1.0,Basic,Monthly,739.0,26.0,1.0
15895,45,Male,35.0,6.0,6.0,7.0,Basic,Annual,903.0,11.0,1.0
15896,42,Male,55.0,19.0,0.0,28.0,Standard,Monthly,645.0,5.0,1.0
15897,62,Male,58.0,11.0,4.0,23.0,Standard,Monthly,250.0,25.0,1.0
15898,38,Male,2.0,19.0,9.0,24.0,Basic,Monthly,583.0,28.0,1.0
15899,33,Male,50.0,27.0,3.0,26.0,Premium,Annual,743.0,29.0,1.0
15900,38,Female,60.0,23.0,1.0,10.0,Premium,Quarterly,337.0,7.0,1.0
15901,40,Male,40.0,12.0,7.0,10.0,Premium,Quarterly,225.0,7.0,1.0
15902,34,Female,29.0,15.0,8.0,17.0,Basic,Monthly,210.0,14.0,1.0
15903,42,Female,22.0,15.0,5.0,9.0,Basic,Quarterly,780.0,19.0,1.0
15904,62,Female,57.0,17.0,3.0,10.0,Basic,Annual,525.0,20.0,1.0
15905,31,Male,60.0,23.0,1.0,30.0,Premium,Annual,299.0,8.0,1.0
15906,59,Male,4.0,25.0,2.0,20.0,Standard,Quarterly,399.0,3.0,1.0
15907,33,Female,35.0,24.0,0.0,26.0,Standard,Annual,958.0,26.0,1.0
15908,19,Male,8.0,25.0,0.0,2.0,Premium,Quarterly,459.0,25.0,1.0
15909,42,Female,8.0,2.0,10.0,6.0,Premium,Quarterly,547.0,13.0,1.0
15910,37,Female,45.0,2.0,4.0,10.0,Premium,Annual,319.0,28.0,1.0
15911,18,Male,6.0,24.0,9.0,3.0,Premium,Quarterly,125.0,3.0,1.0
15912,35,Female,29.0,22.0,4.0,28.0,Premium,Monthly,661.0,16.0,1.0
15913,58,Male,12.0,10.0,1.0,23.0,Premium,Annual,986.0,7.0,1.0
15914,62,Female,19.0,12.0,4.0,20.0,Premium,Annual,117.0,18.0,1.0
15915,22,Female,21.0,25.0,9.0,3.0,Standard,Annual,697.0,19.0,1.0
15916,60,Male,19.0,30.0,3.0,0.0,Standard,Quarterly,660.0,22.0,1.0
15917,22,Male,54.0,15.0,1.0,19.0,Premium,Quarterly,661.0,9.0,0.0
15918,41,Female,60.0,2.0,0.0,0.0,Basic,Quarterly,354.0,11.0,1.0
15919,51,Female,4.0,4.0,5.0,9.0,Standard,Annual,505.0,29.0,1.0
15920,41,Female,21.0,12.0,0.0,19.0,Premium,Quarterly,463.0,1.0,1.0
15921,35,Female,13.0,28.0,4.0,5.0,Standard,Annual,729.0,17.0,1.0
15922,47,Male,43.0,1.0,10.0,3.0,Premium,Quarterly,504.0,19.0,1.0
15923,65,Male,40.0,26.0,1.0,15.0,Basic,Monthly,751.0,20.0,1.0
15924,47,Female,38.0,11.0,6.0,17.0,Standard,Monthly,150.0,2.0,1.0
15925,58,Male,40.0,27.0,6.0,25.0,Basic,Annual,846.0,13.0,1.0
15926,25,Female,46.0,17.0,5.0,6.0,Standard,Annual,150.0,17.0,1.0
15927,58,Female,5.0,22.0,9.0,21.0,Premium,Quarterly,613.0,29.0,1.0
15928,20,Female,19.0,29.0,3.0,3.0,Basic,Annual,790.0,30.0,1.0
15929,21,Male,3.0,4.0,3.0,30.0,Standard,Monthly,141.0,30.0,1.0
15930,65,Female,16.0,8.0,8.0,1.0,Standard,Quarterly,415.0,22.0,1.0
15931,65,Male,37.0,21.0,9.0,10.0,Premium,Quarterly,859.0,15.0,1.0
15932,47,Female,34.0,13.0,10.0,8.0,Basic,Monthly,945.0,2.0,1.0
15933,25,Female,5.0,2.0,2.0,25.0,Basic,Annual,716.0,12.0,1.0
15934,58,Male,24.0,24.0,3.0,17.0,Premium,Quarterly,115.0,8.0,1.0
15935,57,Female,40.0,7.0,5.0,11.0,Premium,Monthly,391.0,4.0,1.0
15936,41,Female,26.0,18.0,4.0,1.0,Premium,Monthly,152.0,24.0,1.0
15937,57,Female,42.0,21.0,5.0,25.0,Basic,Annual,165.0,12.0,1.0
15938,33,Male,11.0,25.0,10.0,3.0,Premium,Quarterly,348.0,10.0,1.0
15939,56,Female,59.0,27.0,9.0,26.0,Standard,Annual,709.0,21.0,1.0
15940,27,Female,35.0,21.0,6.0,8.0,Premium,Quarterly,827.0,10.0,1.0
15941,32,Male,44.0,15.0,1.0,9.0,Basic,Annual,172.0,8.0,1.0
15942,23,Female,57.0,7.0,2.0,24.0,Basic,Annual,836.0,3.0,1.0
15943,19,Female,42.0,23.0,10.0,16.0,Standard,Monthly,903.0,14.0,1.0
15944,18,Female,37.0,16.0,0.0,27.0,Basic,Monthly,115.0,22.0,1.0
15945,43,Male,3.0,10.0,0.0,17.0,Basic,Quarterly,898.0,19.0,1.0
15946,60,Male,1.0,14.0,0.0,12.0,Premium,Annual,217.0,18.0,1.0
15947,37,Female,31.0,22.0,3.0,21.0,Premium,Monthly,255.0,14.0,1.0
15948,55,Male,36.0,18.0,7.0,27.0,Premium,Quarterly,106.0,29.0,1.0
15949,56,Female,17.0,25.0,1.0,24.0,Basic,Quarterly,480.0,12.0,1.0
15950,61,Female,27.0,27.0,3.0,1.0,Standard,Quarterly,697.0,21.0,1.0
15951,60,Female,4.0,8.0,0.0,28.0,Premium,Quarterly,279.0,23.0,1.0
15952,51,Male,52.0,11.0,9.0,8.0,Standard,Quarterly,743.0,8.0,1.0
15953,57,Female,36.0,15.0,3.0,2.0,Premium,Quarterly,238.0,13.0,1.0
15954,29,Male,32.0,30.0,8.0,8.0,Premium,Quarterly,667.0,29.0,1.0
15955,39,Male,1.0,11.0,7.0,29.0,Standard,Monthly,956.0,27.0,1.0
15956,37,Male,42.0,30.0,1.0,28.0,Basic,Annual,682.0,21.0,1.0
15957,24,Male,42.0,25.0,1.0,14.0,Basic,Monthly,547.0,29.0,1.0
15958,41,Male,2.0,21.0,5.0,15.0,Standard,Monthly,141.0,3.0,1.0
15959,20,Male,46.0,7.0,3.0,25.0,Basic,Quarterly,338.0,7.0,1.0
15960,64,Female,25.0,28.0,10.0,6.0,Basic,Quarterly,160.0,5.0,1.0
15961,55,Female,25.0,27.0,10.0,16.0,Premium,Monthly,481.0,19.0,1.0
15962,47,Female,13.0,8.0,7.0,16.0,Premium,Annual,789.0,16.0,1.0
15963,31,Male,58.0,16.0,2.0,26.0,Basic,Monthly,923.0,10.0,1.0
15964,31,Female,33.0,16.0,5.0,20.0,Standard,Annual,631.0,24.0,1.0
15965,53,Male,29.0,14.0,6.0,2.0,Basic,Annual,685.0,27.0,1.0
15966,44,Male,2.0,2.0,5.0,19.0,Premium,Annual,215.0,4.0,1.0
15967,43,Male,38.0,3.0,9.0,14.0,Standard,Annual,676.0,21.0,1.0
15968,64,Female,49.0,14.0,6.0,7.0,Premium,Quarterly,777.0,29.0,1.0
15969,42,Female,47.0,10.0,9.0,1.0,Premium,Annual,357.0,25.0,1.0
15970,45,Female,14.0,17.0,10.0,29.0,Standard,Monthly,965.0,24.0,1.0
15971,30,Female,52.0,3.0,3.0,1.0,Basic,Monthly,359.0,4.0,1.0
15972,33,Male,48.0,2.0,4.0,27.0,Premium,Monthly,534.0,12.0,1.0
15973,51,Female,46.0,17.0,4.0,23.0,Premium,Annual,140.0,12.0,1.0
15974,28,Female,4.0,25.0,7.0,5.0,Standard,Annual,421.0,29.0,1.0
15975,30,Male,40.0,5.0,7.0,28.0,Standard,Monthly,583.0,28.0,1.0
