CustomerID,Usia,Jenis Kelamin,Masa Tenure,Frekuensi Penggunaan,Panggilan Dukungan,Keterlambatan Pembayaran,Tipe Langganan,Lama Kontrak,Total Pengeluaran,Interaksi Terakhir
3152,52,Female,25.0,21.0,4.0,8.0,Standard,Annual,590.0,21.0
3153,59,Male,17.0,12.0,8.0,19.0,Basic,Annual,785.0,8.0
3154,44,Male,57.0,23.0,4.0,28.0,Premium,Monthly,120.0,7.0
3155,55,Female,39.0,9.0,6.0,10.0,Standard,Annual,300.0,6.0
3156,22,Male,19.0,4.0,5.0,19.0,Basic,Quarterly,642.0,5.0
3157,59,Male,19.0,17.0,1.0,13.0,Premium,Monthly,149.0,14.0
3158,62,Female,18.0,8.0,9.0,17.0,Basic,Monthly,959.0,27.0
3159,49,Female,46.0,2.0,6.0,13.0,Premium,Monthly,778.0,18.0
3160,54,Male,15.0,13.0,4.0,21.0,Standard,Quarterly,776.0,17.0
3161,23,Male,52.0,27.0,3.0,29.0,Basic,Monthly,722.0,15.0
3162,29,Male,12.0,24.0,0.0,0.0,Premium,Monthly,575.0,9.0
3163,20,Female,51.0,1.0,0.0,12.0,Basic,Quarterly,748.0,25.0
3164,24,Female,34.0,22.0,6.0,11.0,Standard,Quarterly,981.0,21.0
3165,25,Male,42.0,23.0,5.0,28.0,Premium,Monthly,964.0,23.0
3166,27,Female,50.0,11.0,3.0,19.0,Premium,Annual,788.0,15.0
3167,64,Female,12.0,29.0,9.0,10.0,Standard,Quarterly,522.0,16.0
3168,45,Male,41.0,15.0,9.0,18.0,Standard,Monthly,813.0,21.0
3169,23,Male,34.0,29.0,6.0,5.0,Standard,Quarterly,416.0,26.0
3170,58,Male,24.0,26.0,3.0,14.0,Standard,Monthly,740.0,24.0
3171,64,Male,9.0,19.0,10.0,11.0,Premium,Monthly,692.0,27.0
3172,41,Female,30.0,25.0,3.0,24.0,Premium,Annual,412.0,7.0
3173,56,Female,44.0,16.0,7.0,27.0,Standard,Annual,569.0,5.0
3174,25,Male,49.0,19.0,0.0,30.0,Standard,Annual,152.0,7.0
3175,26,Male,19.0,21.0,10.0,11.0,Premium,Quarterly,111.0,12.0
3176,36,Male,29.0,23.0,7.0,29.0,Standard,Annual,466.0,28.0
3177,50,Male,25.0,2.0,6.0,25.0,Basic,Quarterly,327.0,16.0
3178,43,Female,1.0,23.0,1.0,20.0,Standard,Monthly,221.0,8.0
3179,36,Female,10.0,6.0,5.0,15.0,Basic,Annual,788.0,15.0
3180,60,Male,20.0,26.0,10.0,18.0,Premium,Annual,812.0,9.0
3181,26,Male,59.0,29.0,5.0,2.0,Premium,Annual,182.0,20.0
3182,51,Male,39.0,24.0,7.0,15.0,Standard,Annual,101.0,14.0
3183,51,Female,10.0,18.0,5.0,6.0,Premium,Quarterly,952.0,8.0
3184,23,Female,57.0,9.0,3.0,9.0,Standard,Quarterly,671.0,8.0
3185,30,Female,54.0,1.0,2.0,8.0,Premium,Monthly,695.0,22.0
3186,21,Male,60.0,17.0,5.0,5.0,Basic,Monthly,667.0,8.0
3187,49,Male,1.0,23.0,10.0,27.0,Premium,Annual,783.0,9.0
3188,58,Male,36.0,11.0,6.0,22.0,Basic,Quarterly,596.0,18.0
3189,26,Female,12.0,24.0,0.0,30.0,Premium,Quarterly,974.0,24.0
3190,37,Female,19.0,21.0,1.0,13.0,Premium,Quarterly,612.0,28.0
3191,40,Female,41.0,4.0,9.0,26.0,Premium,Monthly,517.0,4.0
3192,29,Male,42.0,30.0,3.0,25.0,Standard,Annual,793.0,8.0
3193,61,Male,46.0,7.0,7.0,5.0,Basic,Annual,434.0,29.0
3194,35,Male,46.0,2.0,7.0,19.0,Basic,Quarterly,387.0,12.0
3195,32,Male,45.0,15.0,1.0,22.0,Standard,Annual,586.0,20.0
3196,53,Male,16.0,16.0,2.0,5.0,Standard,Monthly,384.0,12.0
3197,19,Male,29.0,23.0,2.0,30.0,Standard,Quarterly,754.0,3.0
3198,52,Female,53.0,21.0,8.0,8.0,Premium,Monthly,947.0,10.0
3199,27,Female,12.0,26.0,5.0,23.0,Premium,Annual,367.0,8.0
3200,57,Male,57.0,14.0,9.0,0.0,Basic,Annual,600.0,6.0
3201,38,Male,44.0,16.0,10.0,26.0,Premium,Monthly,971.0,2.0
3202,26,Female,46.0,18.0,4.0,3.0,Basic,Quarterly,796.0,16.0
3203,30,Male,47.0,21.0,1.0,15.0,Premium,Annual,497.0,18.0
3204,24,Female,2.0,11.0,8.0,18.0,Premium,Monthly,198.0,9.0
3205,47,Female,41.0,1.0,3.0,28.0,Premium,Annual,792.0,15.0
3206,55,Male,36.0,16.0,7.0,4.0,Premium,Quarterly,735.0,15.0
3207,52,Male,27.0,26.0,5.0,5.0,Basic,Monthly,597.0,13.0
3208,24,Male,11.0,17.0,6.0,24.0,Premium,Quarterly,310.0,13.0
3209,24,Female,37.0,26.0,8.0,14.0,Basic,Annual,382.0,25.0
3210,43,Female,1.0,6.0,4.0,14.0,Basic,Quarterly,652.0,26.0
3211,52,Male,10.0,14.0,0.0,23.0,Basic,Quarterly,790.0,27.0
3212,56,Female,43.0,3.0,9.0,13.0,Premium,Annual,540.0,18.0
3213,46,Female,14.0,13.0,3.0,21.0,Basic,Quarterly,752.0,16.0
3214,59,Female,2.0,25.0,5.0,16.0,Basic,Annual,750.0,19.0
3215,35,Male,53.0,24.0,6.0,8.0,Basic,Annual,570.0,2.0
3216,36,Female,20.0,20.0,5.0,21.0,Standard,Monthly,687.0,21.0
3217,55,Male,26.0,11.0,10.0,6.0,Basic,Quarterly,990.0,9.0
3218,34,Male,14.0,10.0,4.0,20.0,Standard,Quarterly,355.0,5.0
3219,18,Female,48.0,19.0,3.0,11.0,Standard,Annual,672.0,10.0
3220,48,Male,57.0,11.0,4.0,17.0,Basic,Annual,151.0,21.0
3221,28,Male,54.0,15.0,0.0,23.0,Standard,Quarterly,776.0,20.0
3222,52,Female,58.0,27.0,3.0,11.0,Premium,Annual,324.0,11.0
3223,21,Female,57.0,9.0,2.0,2.0,Standard,Annual,814.0,3.0
3224,42,Male,43.0,27.0,6.0,16.0,Basic,Monthly,803.0,20.0
3225,50,Male,5.0,14.0,10.0,2.0,Standard,Annual,610.0,7.0
3226,46,Male,20.0,27.0,6.0,21.0,Premium,Annual,289.0,19.0
3227,28,Female,47.0,23.0,4.0,29.0,Basic,Monthly,175.0,8.0
3228,36,Male,60.0,30.0,3.0,1.0,Standard,Monthly,325.0,29.0
3229,22,Female,55.0,25.0,8.0,4.0,Standard,Monthly,364.0,1.0
3230,44,Male,20.0,1.0,10.0,3.0,Basic,Quarterly,135.0,15.0
3231,62,Female,10.0,10.0,10.0,0.0,Premium,Monthly,717.0,26.0
3232,19,Male,55.0,18.0,8.0,4.0,Standard,Annual,791.0,10.0
3233,60,Male,25.0,23.0,4.0,10.0,Premium,Quarterly,297.0,21.0
3234,27,Male,33.0,27.0,5.0,14.0,Basic,Quarterly,313.0,15.0
3235,65,Female,9.0,15.0,3.0,15.0,Premium,Monthly,162.0,27.0
3236,35,Male,42.0,24.0,7.0,6.0,Premium,Annual,122.0,14.0
3237,59,Female,1.0,26.0,6.0,26.0,Basic,Monthly,653.0,4.0
3238,25,Female,13.0,8.0,5.0,5.0,Standard,Annual,911.0,16.0
3239,27,Male,60.0,25.0,1.0,14.0,Standard,Monthly,225.0,8.0
3240,55,Male,5.0,28.0,3.0,29.0,Standard,Monthly,321.0,14.0
3241,28,Male,37.0,24.0,9.0,20.0,Standard,Monthly,457.0,18.0
3242,52,Female,8.0,7.0,6.0,20.0,Standard,Annual,222.0,9.0
3243,41,Female,36.0,17.0,10.0,29.0,Basic,Monthly,966.0,24.0
3244,53,Female,3.0,1.0,1.0,0.0,Basic,Annual,580.0,23.0
3245,40,Male,45.0,22.0,7.0,9.0,Standard,Monthly,672.0,30.0
3246,50,Female,35.0,13.0,9.0,29.0,Basic,Quarterly,281.0,7.0
3247,63,Male,1.0,12.0,3.0,30.0,Standard,Quarterly,831.0,25.0
3248,46,Female,60.0,15.0,5.0,21.0,Standard,Quarterly,201.0,2.0
3249,18,Male,45.0,1.0,10.0,14.0,Standard,Quarterly,302.0,4.0
3250,55,Female,50.0,18.0,6.0,18.0,Basic,Annual,191.0,22.0
3251,62,Female,31.0,3.0,8.0,2.0,Premium,Quarterly,712.0,13.0
3252,38,Male,35.0,15.0,0.0,1.0,Premium,Monthly,182.0,3.0
3253,28,Male,21.0,19.0,1.0,5.0,Standard,Monthly,641.0,1.0
3254,32,Female,22.0,7.0,7.0,16.0,Basic,Monthly,103.0,22.0
3255,59,Male,32.0,28.0,5.0,20.0,Premium,Quarterly,835.0,25.0
3256,35,Male,59.0,19.0,5.0,17.0,Premium,Quarterly,794.0,5.0
3257,30,Male,31.0,2.0,5.0,18.0,Standard,Monthly,794.0,30.0
3258,57,Male,23.0,14.0,2.0,17.0,Standard,Monthly,957.0,18.0
3259,52,Male,39.0,2.0,6.0,6.0,Basic,Monthly,887.0,5.0
3260,49,Male,50.0,14.0,3.0,20.0,Basic,Monthly,236.0,10.0
3261,51,Male,32.0,9.0,7.0,3.0,Premium,Monthly,525.0,5.0
3262,50,Male,22.0,10.0,4.0,3.0,Standard,Monthly,232.0,24.0
3263,44,Male,4.0,8.0,6.0,15.0,Premium,Monthly,145.0,22.0
3264,58,Male,58.0,20.0,2.0,30.0,Basic,Annual,383.0,30.0
3265,21,Male,11.0,14.0,9.0,21.0,Basic,Monthly,742.0,13.0
3266,25,Female,30.0,6.0,5.0,20.0,Premium,Monthly,374.0,15.0
3267,58,Female,5.0,17.0,3.0,26.0,Standard,Annual,499.0,26.0
3268,27,Female,26.0,11.0,9.0,23.0,Standard,Quarterly,515.0,26.0
3269,43,Male,41.0,13.0,1.0,21.0,Standard,Quarterly,110.0,22.0
3270,49,Female,15.0,16.0,3.0,20.0,Premium,Quarterly,319.0,9.0
3271,35,Female,22.0,20.0,1.0,10.0,Premium,Monthly,442.0,24.0
3272,28,Male,18.0,2.0,5.0,21.0,Standard,Annual,817.0,11.0
3273,40,Male,18.0,22.0,9.0,25.0,Basic,Quarterly,810.0,18.0
3274,43,Female,18.0,12.0,1.0,0.0,Basic,Annual,637.0,17.0
3275,58,Male,1.0,7.0,6.0,24.0,Basic,Quarterly,608.0,9.0
3276,21,Female,41.0,14.0,2.0,26.0,Standard,Monthly,771.0,17.0
3277,27,Male,11.0,12.0,5.0,4.0,Standard,Monthly,545.0,10.0
3278,56,Male,51.0,8.0,0.0,28.0,Basic,Monthly,984.0,29.0
3279,58,Male,22.0,15.0,8.0,30.0,Premium,Monthly,589.0,6.0
3280,23,Male,2.0,29.0,3.0,11.0,Basic,Annual,221.0,12.0
3281,18,Female,19.0,11.0,7.0,14.0,Basic,Annual,939.0,29.0
3282,59,Male,28.0,23.0,5.0,24.0,Premium,Annual,863.0,11.0
3283,41,Female,10.0,5.0,10.0,26.0,Standard,Monthly,735.0,29.0
3284,19,Female,52.0,20.0,9.0,11.0,Basic,Monthly,744.0,6.0
3285,18,Male,36.0,2.0,2.0,24.0,Standard,Annual,925.0,5.0
3286,63,Male,8.0,29.0,9.0,16.0,Premium,Monthly,162.0,12.0
3287,30,Male,56.0,2.0,1.0,16.0,Premium,Monthly,364.0,6.0
3288,19,Male,14.0,7.0,9.0,0.0,Premium,Annual,784.0,7.0
3289,23,Female,38.0,27.0,7.0,16.0,Basic,Monthly,454.0,19.0
3290,24,Female,31.0,14.0,2.0,8.0,Standard,Monthly,485.0,24.0
3291,36,Female,37.0,19.0,9.0,28.0,Standard,Monthly,129.0,8.0
3292,64,Female,57.0,6.0,5.0,1.0,Standard,Monthly,832.0,1.0
3293,33,Male,9.0,10.0,4.0,10.0,Premium,Monthly,255.0,2.0
3294,45,Male,38.0,21.0,9.0,28.0,Premium,Monthly,899.0,11.0
3295,62,Female,56.0,24.0,7.0,8.0,Basic,Annual,929.0,4.0
3296,47,Female,15.0,8.0,8.0,8.0,Basic,Quarterly,432.0,8.0
3297,20,Female,20.0,9.0,10.0,10.0,Premium,Annual,853.0,8.0
3298,25,Male,7.0,6.0,4.0,0.0,Basic,Monthly,949.0,12.0
3299,31,Male,18.0,29.0,2.0,14.0,Premium,Quarterly,267.0,19.0
3300,37,Female,39.0,3.0,8.0,2.0,Standard,Quarterly,348.0,24.0
3301,37,Female,28.0,24.0,4.0,20.0,Basic,Quarterly,400.0,5.0
3302,52,Male,38.0,6.0,6.0,28.0,Premium,Monthly,899.0,9.0
3303,30,Female,44.0,17.0,4.0,1.0,Premium,Annual,918.0,1.0
3304,50,Female,39.0,18.0,5.0,9.0,Premium,Annual,871.0,13.0
3305,33,Female,19.0,23.0,2.0,10.0,Basic,Annual,927.0,22.0
3306,31,Male,47.0,22.0,1.0,5.0,Premium,Monthly,959.0,11.0
3307,33,Male,26.0,30.0,8.0,28.0,Basic,Quarterly,163.0,20.0
3308,48,Male,6.0,25.0,5.0,28.0,Standard,Monthly,619.0,30.0
3309,44,Male,32.0,24.0,1.0,1.0,Basic,Quarterly,274.0,12.0
3310,43,Female,14.0,4.0,5.0,29.0,Premium,Quarterly,257.0,30.0
3311,35,Female,48.0,11.0,0.0,28.0,Basic,Monthly,360.0,11.0
3312,43,Male,48.0,20.0,9.0,8.0,Basic,Quarterly,540.0,14.0
3313,40,Male,46.0,6.0,4.0,27.0,Premium,Monthly,517.0,8.0
3314,35,Male,17.0,1.0,2.0,19.0,Premium,Monthly,776.0,22.0
3315,53,Male,35.0,17.0,2.0,18.0,Premium,Quarterly,143.0,30.0
3316,26,Female,11.0,17.0,8.0,9.0,Standard,Annual,605.0,12.0
3317,34,Male,14.0,17.0,3.0,30.0,Standard,Monthly,725.0,6.0
3318,35,Female,5.0,9.0,7.0,3.0,Premium,Quarterly,585.0,30.0
3319,30,Female,12.0,28.0,9.0,15.0,Standard,Monthly,520.0,25.0
3320,52,Female,41.0,4.0,3.0,27.0,Standard,Quarterly,591.0,26.0
3321,53,Female,37.0,23.0,0.0,16.0,Standard,Quarterly,557.0,3.0
3322,63,Female,45.0,19.0,7.0,14.0,Basic,Quarterly,474.0,29.0
3323,50,Female,15.0,28.0,5.0,1.0,Basic,Monthly,219.0,4.0
3324,27,Female,11.0,26.0,7.0,20.0,Premium,Annual,615.0,28.0
3325,45,Female,2.0,1.0,9.0,29.0,Premium,Quarterly,161.0,28.0
3326,34,Male,45.0,21.0,3.0,1.0,Basic,Annual,904.0,25.0
3327,23,Female,13.0,9.0,3.0,25.0,Premium,Quarterly,648.0,8.0
3328,23,Male,7.0,8.0,10.0,17.0,Premium,Annual,418.0,13.0
3329,40,Male,46.0,16.0,4.0,11.0,Basic,Monthly,140.0,11.0
3330,42,Female,11.0,19.0,7.0,20.0,Basic,Quarterly,606.0,5.0
3331,57,Female,4.0,15.0,5.0,28.0,Standard,Quarterly,875.0,15.0
3332,22,Male,14.0,29.0,5.0,17.0,Premium,Monthly,945.0,21.0
3333,60,Male,16.0,25.0,6.0,3.0,Standard,Annual,922.0,10.0
3334,64,Male,43.0,29.0,0.0,12.0,Basic,Quarterly,315.0,2.0
3335,19,Female,16.0,22.0,1.0,17.0,Basic,Annual,215.0,29.0
3336,51,Male,14.0,29.0,9.0,23.0,Standard,Monthly,761.0,3.0
3337,40,Female,24.0,11.0,10.0,7.0,Premium,Monthly,955.0,5.0
3338,24,Male,30.0,4.0,4.0,21.0,Basic,Annual,165.0,16.0
3339,60,Female,58.0,15.0,4.0,0.0,Premium,Annual,717.0,10.0
3340,36,Female,47.0,17.0,2.0,15.0,Basic,Monthly,829.0,25.0
3341,40,Female,45.0,2.0,0.0,26.0,Basic,Annual,513.0,7.0
3342,24,Male,6.0,14.0,3.0,19.0,Basic,Annual,635.0,30.0
3343,61,Female,41.0,6.0,0.0,28.0,Premium,Quarterly,356.0,1.0
3344,26,Male,17.0,8.0,5.0,4.0,Premium,Monthly,365.0,7.0
3345,38,Male,41.0,13.0,7.0,29.0,Standard,Annual,921.0,3.0
3346,63,Female,15.0,23.0,1.0,25.0,Basic,Quarterly,370.0,28.0
3347,53,Female,22.0,29.0,8.0,3.0,Premium,Annual,234.0,25.0
3348,21,Female,31.0,22.0,7.0,7.0,Basic,Annual,225.0,16.0
3349,43,Female,59.0,27.0,9.0,9.0,Premium,Monthly,335.0,3.0
3350,45,Male,17.0,9.0,8.0,23.0,Basic,Annual,139.0,18.0
3351,23,Male,11.0,22.0,8.0,3.0,Premium,Monthly,632.0,25.0
3352,28,Female,27.0,5.0,4.0,16.0,Basic,Quarterly,302.0,20.0
3353,61,Female,47.0,20.0,2.0,19.0,Standard,Monthly,930.0,3.0
3354,32,Male,30.0,20.0,6.0,22.0,Premium,Quarterly,144.0,24.0
3355,54,Female,56.0,27.0,10.0,27.0,Premium,Annual,676.0,13.0
3356,53,Female,58.0,12.0,9.0,11.0,Basic,Annual,400.0,25.0
3357,43,Female,58.0,8.0,9.0,11.0,Standard,Annual,854.0,30.0
3358,27,Male,51.0,26.0,4.0,22.0,Basic,Annual,965.0,2.0
3359,47,Male,27.0,30.0,0.0,22.0,Basic,Quarterly,375.0,27.0
3360,42,Male,25.0,10.0,10.0,15.0,Basic,Annual,601.0,9.0
3361,58,Female,27.0,29.0,2.0,11.0,Premium,Monthly,953.0,30.0
3362,21,Female,33.0,26.0,0.0,0.0,Premium,Quarterly,991.0,17.0
3363,42,Female,47.0,13.0,6.0,0.0,Basic,Monthly,901.0,27.0
3364,42,Male,35.0,12.0,4.0,5.0,Standard,Monthly,142.0,21.0
3365,52,Male,33.0,22.0,0.0,8.0,Premium,Monthly,948.0,6.0
3366,54,Male,59.0,4.0,1.0,20.0,Premium,Quarterly,785.0,27.0
3367,19,Female,35.0,26.0,2.0,4.0,Standard,Annual,916.0,1.0
3368,30,Male,41.0,2.0,2.0,5.0,Basic,Monthly,158.0,21.0
3369,31,Male,32.0,22.0,9.0,15.0,Basic,Annual,566.0,18.0
3370,18,Male,4.0,8.0,8.0,29.0,Standard,Quarterly,516.0,21.0
3371,26,Male,21.0,19.0,9.0,21.0,Basic,Monthly,412.0,20.0
3372,34,Female,47.0,27.0,0.0,0.0,Basic,Monthly,524.0,8.0
3373,58,Male,14.0,10.0,5.0,10.0,Standard,Monthly,918.0,30.0
3374,18,Male,27.0,15.0,2.0,3.0,Premium,Quarterly,986.0,7.0
3375,56,Male,47.0,22.0,8.0,13.0,Standard,Annual,457.0,21.0
3376,62,Female,34.0,23.0,6.0,16.0,Standard,Annual,705.0,16.0
3377,60,Male,23.0,6.0,6.0,12.0,Premium,Monthly,517.0,4.0
3378,49,Female,45.0,9.0,6.0,8.0,Premium,Quarterly,453.0,17.0
3379,19,Male,2.0,28.0,5.0,0.0,Standard,Quarterly,313.0,5.0
3380,54,Female,38.0,10.0,8.0,13.0,Basic,Annual,908.0,26.0
3381,25,Male,55.0,8.0,0.0,6.0,Premium,Monthly,365.0,6.0
3382,44,Female,44.0,29.0,3.0,16.0,Premium,Monthly,757.0,22.0
3383,54,Male,52.0,11.0,10.0,2.0,Standard,Annual,470.0,3.0
3384,59,Male,52.0,20.0,8.0,30.0,Basic,Monthly,164.0,13.0
3385,48,Male,57.0,19.0,10.0,5.0,Standard,Monthly,413.0,22.0
3386,20,Male,22.0,17.0,4.0,24.0,Standard,Quarterly,326.0,5.0
3387,23,Female,56.0,17.0,6.0,15.0,Basic,Quarterly,193.0,5.0
3388,28,Male,59.0,20.0,8.0,5.0,Premium,Quarterly,403.0,16.0
3389,57,Male,56.0,20.0,9.0,13.0,Basic,Quarterly,504.0,14.0
3390,37,Female,18.0,26.0,2.0,28.0,Premium,Annual,721.0,1.0
3391,33,Female,6.0,25.0,8.0,6.0,Premium,Annual,925.0,12.0
3392,33,Male,39.0,10.0,8.0,29.0,Premium,Annual,482.0,1.0
3393,63,Female,41.0,2.0,2.0,4.0,Basic,Quarterly,575.0,21.0
3394,61,Female,19.0,20.0,0.0,7.0,Standard,Quarterly,911.0,6.0
3395,62,Female,34.0,27.0,6.0,22.0,Basic,Monthly,423.0,11.0
3396,36,Female,38.0,15.0,0.0,27.0,Premium,Annual,412.0,27.0
3397,23,Male,5.0,2.0,4.0,8.0,Basic,Quarterly,916.0,29.0
3398,52,Female,58.0,28.0,6.0,15.0,Standard,Quarterly,193.0,9.0
3399,50,Male,8.0,7.0,6.0,17.0,Basic,Annual,879.0,18.0
3400,31,Male,30.0,13.0,8.0,15.0,Standard,Quarterly,222.0,21.0
3401,51,Male,33.0,24.0,4.0,2.0,Standard,Quarterly,519.0,24.0
3402,23,Male,49.0,24.0,2.0,28.0,Standard,Monthly,753.0,2.0
3403,35,Female,23.0,2.0,0.0,8.0,Standard,Annual,223.0,16.0
3404,53,Male,39.0,4.0,8.0,9.0,Basic,Annual,458.0,5.0
3405,62,Female,16.0,21.0,1.0,16.0,Basic,Annual,300.0,21.0
3406,61,Female,20.0,17.0,0.0,2.0,Premium,Monthly,596.0,5.0
3407,49,Male,4.0,16.0,0.0,12.0,Standard,Monthly,390.0,1.0
3408,34,Female,36.0,24.0,3.0,29.0,Premium,Quarterly,648.0,26.0
3409,18,Female,42.0,6.0,9.0,20.0,Standard,Annual,976.0,8.0
3410,47,Female,55.0,8.0,7.0,0.0,Basic,Monthly,539.0,1.0
3411,24,Female,46.0,8.0,7.0,23.0,Basic,Quarterly,148.0,13.0
3412,52,Female,35.0,3.0,4.0,10.0,Premium,Annual,753.0,29.0
3413,25,Male,35.0,8.0,0.0,2.0,Basic,Monthly,946.0,15.0
3414,57,Male,53.0,10.0,7.0,1.0,Premium,Monthly,381.0,20.0
3415,31,Male,46.0,4.0,5.0,10.0,Standard,Annual,102.0,3.0
3416,31,Male,7.0,26.0,3.0,6.0,Basic,Annual,354.0,28.0
3417,56,Female,2.0,5.0,0.0,8.0,Standard,Monthly,731.0,10.0
3418,19,Male,14.0,6.0,0.0,26.0,Premium,Quarterly,161.0,7.0
3419,53,Female,35.0,25.0,7.0,28.0,Standard,Annual,684.0,21.0
3420,22,Male,56.0,3.0,2.0,4.0,Basic,Quarterly,426.0,10.0
3421,46,Female,23.0,23.0,4.0,15.0,Basic,Annual,768.0,15.0
3422,55,Female,2.0,26.0,1.0,14.0,Premium,Annual,716.0,24.0
3423,41,Male,16.0,30.0,9.0,24.0,Premium,Monthly,511.0,2.0
3424,21,Female,17.0,17.0,10.0,5.0,Standard,Annual,599.0,7.0
3425,28,Female,25.0,6.0,6.0,16.0,Basic,Quarterly,532.0,14.0
3426,38,Female,12.0,28.0,2.0,18.0,Standard,Monthly,856.0,28.0
3427,28,Female,26.0,12.0,9.0,15.0,Standard,Monthly,471.0,3.0
3428,27,Female,54.0,27.0,3.0,11.0,Standard,Quarterly,244.0,23.0
3429,53,Female,27.0,27.0,0.0,23.0,Premium,Annual,684.0,14.0
3430,44,Female,21.0,22.0,10.0,11.0,Basic,Quarterly,688.0,19.0
3431,22,Female,24.0,16.0,2.0,24.0,Basic,Quarterly,974.0,24.0
3432,40,Female,24.0,2.0,1.0,5.0,Basic,Annual,475.0,9.0
3433,20,Male,53.0,23.0,9.0,11.0,Standard,Annual,310.0,10.0
3434,24,Female,19.0,24.0,3.0,5.0,Standard,Annual,545.0,17.0
3435,46,Male,28.0,13.0,4.0,28.0,Basic,Monthly,111.0,11.0
3436,61,Female,55.0,29.0,4.0,2.0,Basic,Annual,675.0,24.0
3437,34,Male,39.0,30.0,9.0,25.0,Standard,Quarterly,152.0,10.0
3438,64,Male,60.0,26.0,3.0,9.0,Basic,Quarterly,783.0,30.0
3439,57,Male,55.0,12.0,1.0,4.0,Standard,Monthly,291.0,2.0
3440,36,Female,33.0,13.0,1.0,25.0,Premium,Annual,716.0,19.0
3441,35,Female,25.0,23.0,8.0,29.0,Basic,Quarterly,730.0,28.0
3442,61,Female,59.0,11.0,10.0,13.0,Premium,Quarterly,683.0,15.0
3443,64,Male,58.0,5.0,8.0,7.0,Basic,Quarterly,230.0,19.0
3444,45,Female,5.0,22.0,6.0,12.0,Standard,Quarterly,247.0,23.0
3445,53,Female,18.0,6.0,10.0,8.0,Standard,Monthly,432.0,15.0
3446,56,Male,38.0,9.0,4.0,10.0,Premium,Monthly,880.0,30.0
3447,43,Male,47.0,12.0,6.0,26.0,Premium,Annual,613.0,15.0
3448,18,Female,27.0,25.0,1.0,29.0,Premium,Quarterly,403.0,29.0
3449,64,Female,41.0,7.0,3.0,1.0,Standard,Monthly,591.0,17.0
3450,26,Female,8.0,3.0,4.0,29.0,Standard,Annual,743.0,9.0
3451,33,Female,49.0,7.0,5.0,15.0,Standard,Monthly,752.0,8.0
3452,61,Male,29.0,1.0,6.0,30.0,Standard,Quarterly,395.0,25.0
3453,35,Male,34.0,18.0,0.0,14.0,Basic,Monthly,697.0,10.0
3454,38,Female,55.0,25.0,10.0,16.0,Standard,Quarterly,153.0,12.0
3455,38,Male,17.0,6.0,5.0,23.0,Premium,Monthly,437.0,10.0
3456,43,Female,42.0,18.0,9.0,7.0,Premium,Quarterly,701.0,15.0
3457,32,Male,57.0,25.0,5.0,18.0,Basic,Monthly,526.0,13.0
3458,38,Female,48.0,23.0,1.0,30.0,Basic,Quarterly,600.0,9.0
3459,50,Male,31.0,24.0,8.0,21.0,Premium,Annual,549.0,6.0
3460,59,Female,14.0,16.0,1.0,20.0,Premium,Quarterly,422.0,24.0
3461,50,Female,12.0,22.0,0.0,25.0,Basic,Quarterly,850.0,26.0
3462,21,Female,60.0,4.0,1.0,27.0,Standard,Quarterly,370.0,19.0
3463,48,Female,38.0,12.0,8.0,11.0,Standard,Quarterly,402.0,15.0
3464,62,Male,24.0,14.0,3.0,5.0,Basic,Monthly,287.0,3.0
3465,38,Female,60.0,20.0,5.0,18.0,Basic,Annual,722.0,9.0
3466,46,Male,3.0,14.0,2.0,30.0,Basic,Monthly,936.0,4.0
3467,19,Male,39.0,6.0,0.0,8.0,Basic,Monthly,686.0,26.0
3468,56,Female,43.0,17.0,2.0,17.0,Standard,Monthly,899.0,1.0
3469,56,Male,17.0,7.0,7.0,30.0,Standard,Annual,345.0,20.0
3470,60,Male,39.0,22.0,0.0,16.0,Standard,Annual,528.0,30.0
3471,23,Female,58.0,16.0,10.0,15.0,Basic,Monthly,325.0,18.0
3472,54,Female,54.0,10.0,6.0,13.0,Standard,Quarterly,842.0,10.0
3473,29,Male,39.0,3.0,10.0,25.0,Premium,Quarterly,379.0,27.0
3474,43,Male,43.0,1.0,8.0,19.0,Premium,Quarterly,451.0,12.0
3475,47,Male,42.0,18.0,4.0,27.0,Premium,Quarterly,662.0,13.0
3476,63,Male,6.0,24.0,8.0,1.0,Standard,Annual,190.0,23.0
3477,30,Male,21.0,17.0,7.0,6.0,Standard,Annual,601.0,27.0
3478,62,Male,51.0,16.0,6.0,13.0,Basic,Monthly,850.0,28.0
3479,64,Female,60.0,21.0,0.0,4.0,Standard,Annual,671.0,28.0
3480,20,Female,53.0,20.0,1.0,26.0,Basic,Monthly,588.0,11.0
3481,43,Male,18.0,29.0,5.0,5.0,Basic,Quarterly,904.0,11.0
3482,34,Male,47.0,29.0,6.0,30.0,Basic,Annual,414.0,30.0
3483,57,Female,7.0,5.0,2.0,9.0,Premium,Quarterly,759.0,29.0
3484,34,Female,34.0,19.0,3.0,22.0,Standard,Quarterly,357.0,6.0
3485,61,Female,43.0,21.0,4.0,27.0,Standard,Annual,394.0,14.0
3486,23,Male,50.0,1.0,10.0,14.0,Basic,Annual,277.0,17.0
3487,60,Female,23.0,5.0,2.0,26.0,Basic,Annual,358.0,29.0
3488,18,Female,55.0,2.0,1.0,0.0,Basic,Annual,691.0,20.0
3489,25,Female,52.0,9.0,0.0,7.0,Basic,Annual,990.0,18.0
3490,47,Male,10.0,29.0,0.0,12.0,Standard,Monthly,325.0,12.0
